Date;Entry Point Type;Entry Point Province;Entry Point Name;Continent;Nationality;Foreign Tourist Total
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Europe;Dutch;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Europe;British;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Europe;Russian;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Europe;Other European;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;America;American;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;America;Canadian;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;America;Brazilian;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;America;Mexican;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;America;Other American;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Oceania;Australian;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Oceania;New Zealander;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Oceania;Papua New Guinean;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Oceania;Other Oceanian;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Africa;South African;0
31/03/2023;Land Entry Point;Kalimantan Barat;Nanga Badau;Africa;Other African;0
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Malaysian;77416
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Filipino;1778
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Singaporean;13307
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Thai;2518
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Vietnamese;680
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Hong Konger;980
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Indian;1933
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Japanese;156
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;South Korean;292
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Taiwanese;211
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Chinese;2953
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Timorese;55052
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Saudi Arabian;139
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Kuwaiti;3
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Egyptian;32
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Emirati;246
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Yemeni;3
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Asia;Other Asian;3038
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Europe;French;116
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Europe;German;103
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Europe;Dutch;4196
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Europe;British;2009
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Europe;Russian;105
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Europe;Other European;3016
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;America;American;1961
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;America;Canadian;97
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;America;Brazilian;66
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;America;Mexican;4
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;America;Other American;27
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Oceania;Australian;572
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Oceania;New Zealander;54
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Oceania;Papua New Guinean;785
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Oceania;Other Oceanian;25
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Africa;South African;37
31/03/2023;Other Air/Sea/Land Entry Point;Other Province;Other Entry Point;Africa;Other African;83
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Malaysian;15473
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Filipino;7114
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Singaporean;13771
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Thai;4029
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Vietnamese;6946
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Indian;35854
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Japanese;5695
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;South Korean;13102
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Taiwanese;5616
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Chinese;24731
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Timorese;1775
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Saudi Arabian;640
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Kuwaiti;99
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Egyptian;500
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Emirati;102
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Yemeni;23
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Asia;Other Asian;8987
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Europe;French;16757
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Europe;German;15867
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Europe;Dutch;10239
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Europe;British;24017
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Europe;Russian;10436
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Europe;Other European;40095
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;American;22239
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Canadian;5460
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Brazilian;1960
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Mexican;1077
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;America;Other American;3273
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;Australian;102735
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;New Zealander;8094
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;Papua New Guinean;6
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Oceania;Other Oceanian;73
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Africa;South African;2384
30/04/2023;Air Entry Point;Bali;I Gusti Ngurah Rai Airport;Africa;Other African;1112
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Malaysian;8563
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Filipino;1522
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Singaporean;6787
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Thai;1657
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Vietnamese;627
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Indian;3722
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Japanese;4598
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;South Korean;4487
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Taiwanese;2499
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Chinese;17970
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Timorese;86
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Saudi Arabian;3608
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Kuwaiti;90
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Egyptian;330
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Emirati;150
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Yemeni;241
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Asia;Other Asian;15399
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;French;1938
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;German;2395
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;Dutch;3120
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;British;2060
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;Russian;826
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Europe;Other European;5168
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;America;American;4723
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Canadian;1027
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Brazilian;369
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Mexican;86
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;America;Other American;352
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;Australian;3847
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;New Zealander;413
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;Papua New Guinean;3
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Oceania;Other Oceanian;7
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Africa;South African;197
30/04/2023;Air Entry Point;Banten;Soekarno-Hatta Airport;Africa;Other African;422
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Malaysian;4624
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Filipino;99
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Singaporean;1073
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Thai;222
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Vietnamese;95
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Indian;285
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Japanese;130
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;South Korean;82
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Taiwanese;249
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Chinese;1106
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Timorese;7
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Saudi Arabian;4
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Egyptian;2
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Emirati;4
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Asia;Other Asian;3117
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Europe;French;133
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Europe;German;104
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Europe;Dutch;106
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Europe;British;127
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Europe;Russian;32
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Europe;Other European;260
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;America;American;238
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;America;Canadian;49
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;America;Brazilian;8
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;America;Mexican;3
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;America;Other American;8
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;Australian;167
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;New Zealander;18
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Africa;South African;5
30/04/2023;Air Entry Point;Jawa Timur;Juanda Airport;Africa;Other African;4
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Malaysian;7224
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Filipino;53
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Singaporean;676
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Thai;105
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Vietnamese;26
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Indian;138
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Japanese;58
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;South Korean;15
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Taiwanese;122
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Chinese;247
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Timorese;1
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Saudi Arabian;19
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Egyptian;13
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Yemeni;1
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Asia;Other Asian;4681
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;French;158
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;German;327
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;Dutch;223
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;British;175
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;Russian;25
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Europe;Other European;437
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;American;213
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Canadian;63
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Brazilian;16
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Mexican;6
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;America;Other American;9
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;Australian;409
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;New Zealander;30
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Oceania;Other Oceanian;1
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Africa;South African;17
30/04/2023;Air Entry Point;Sumatera Utara;Kualanamu Airport;Africa;Other African;9
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Malaysian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Filipino;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Singaporean;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Thai;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Vietnamese;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Indian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Japanese;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;South Korean;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Taiwanese;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Chinese;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Egyptian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Asia;Other Asian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;French;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;German;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;Dutch;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;British;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;Russian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Europe;Other European;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;American;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Canadian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Brazilian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Mexican;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;America;Other American;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;Australian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;New Zealander;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Africa;South African;0
30/04/2023;Air Entry Point;Jawa Barat;Husein Sastranegara Airport;Africa;Other African;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Malaysian;1776
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Filipino;35
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Singaporean;607
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Thai;50
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Vietnamese;25
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Indian;187
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Japanese;85
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;South Korean;30
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Taiwanese;49
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Chinese;394
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Egyptian;2
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Yemeni;5
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Other Asian;1164
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;French;135
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;German;140
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;Dutch;91
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;British;154
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;Russian;13
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;Other European;291
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;American;179
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Canadian;48
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Brazilian;6
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Mexican;14
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Other American;30
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;Australian;65
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;New Zealander;10
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;Other Oceanian;0
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Africa;South African;3
30/04/2023;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Africa;Other African;4
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Malaysian;1016
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Filipino;28
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Singaporean;298
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Thai;82
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Vietnamese;9
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Hong Konger;0
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Indian;55
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Japanese;23
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;South Korean;17
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Taiwanese;16
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Chinese;96
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Timorese;0
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Saudi Arabian;0
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Kuwaiti;0
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Egyptian;2
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Emirati;0
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Yemeni;0
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Other Asian;200
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;French;125
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;German;143
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;Dutch;67
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;British;174
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;Russian;13
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;Other European;253
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;American;101
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Canadian;29
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Brazilian;10
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Mexican;2
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Other American;2
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;Australian;95
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;New Zealander;19
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;Papua New Guinean;0
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;Other Oceanian;1
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Africa;South African;19
30/04/2023;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Africa;Other African;8
30/04/2023;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Malaysian;41
