Tanggal;Jenis Pintu Masuk;Provinsi Pintu Masuk;Nama Pintu Masuk;Benua;Kebangsaan;Jumlah Wisatawan Mancanegara
31/12/2020;Pintu Udara;Nanggroe Aceh Darussalam;Bandara Sultan Iskandar Muda;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Malaysia;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Filipina;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Singapura;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Thailand;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Vietnam;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Hong Kong;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;India;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Jepang;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Korea Selatan;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Taiwan;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Tiongkok;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Timor Leste;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Arab Saudi;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Kuwait;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Mesir;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Yaman;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Asia;Asia Lainnya;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Eropa;Prancis;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Eropa;Jerman;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Eropa;Belanda;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Eropa;Inggris;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Eropa;Rusia;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Amerika;Amerika Serikat;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Amerika;Kanada;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Amerika;Brasil;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Amerika;Meksiko;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Amerika;Amerika Lainnya;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Oseania;Australia;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Oseania;Selandia Baru;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Oseania;Papua Nugini;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Oseania;Oseania Lainnya;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Afrika;Afrika Selatan;0
31/12/2020;Pintu Udara;Jawa Tengah;Bandara Jenderal Ahmad Yani;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Malaysia;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Filipina;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Singapura;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Thailand;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Vietnam;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Hong Kong;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;India;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Jepang;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Korea Selatan;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Taiwan;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Tiongkok;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Timor Leste;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Arab Saudi;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Kuwait;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Mesir;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Yaman;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Asia;Asia Lainnya;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Eropa;Prancis;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Eropa;Jerman;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Eropa;Belanda;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Eropa;Inggris;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Eropa;Rusia;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Amerika;Amerika Serikat;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Amerika;Kanada;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Amerika;Brasil;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Amerika;Meksiko;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Amerika;Amerika Lainnya;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Oseania;Australia;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Oseania;Selandia Baru;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Oseania;Papua Nugini;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Oseania;Oseania Lainnya;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Afrika;Afrika Selatan;0
31/12/2020;Pintu Udara;Kalimantan Barat;Bandara Supadio;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Malaysia;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Filipina;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Singapura;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Thailand;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Vietnam;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Hong Kong;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;India;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Jepang;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Korea Selatan;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Taiwan;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Tiongkok;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Timor Leste;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Arab Saudi;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Kuwait;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Mesir;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Yaman;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Asia;Asia Lainnya;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Eropa;Prancis;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Eropa;Jerman;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Eropa;Belanda;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Eropa;Inggris;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Eropa;Rusia;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Amerika;Amerika Serikat;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Amerika;Kanada;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Amerika;Brasil;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Amerika;Meksiko;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Amerika;Amerika Lainnya;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Oseania;Australia;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Oseania;Selandia Baru;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Oseania;Papua Nugini;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Oseania;Oseania Lainnya;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Afrika;Afrika Selatan;0
31/12/2020;Pintu Udara;Sulawesi Selatan;Bandara Sultan Hasanuddin;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Malaysia;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Filipina;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Singapura;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Thailand;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Vietnam;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Hong Kong;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;India;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Jepang;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Korea Selatan;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Taiwan;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Tiongkok;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Timor Leste;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Arab Saudi;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Kuwait;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Mesir;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Yaman;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Asia;Asia Lainnya;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Prancis;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Jerman;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Belanda;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Inggris;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Rusia;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Amerika Serikat;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Kanada;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Brasil;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Meksiko;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Amerika Lainnya;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Australia;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Selandia Baru;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Papua Nugini;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Oseania Lainnya;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Afrika;Afrika Selatan;0
31/12/2020;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Malaysia;42
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Filipina;1
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Singapura;67
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Thailand;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Vietnam;1
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Hong Kong;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;India;8
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Jepang;2
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Korea Selatan;1
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Taiwan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Tiongkok;6
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Timor Leste;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Arab Saudi;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Kuwait;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Mesir;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Yaman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Asia;Asia Lainnya;336
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Eropa;Prancis;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Eropa;Jerman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Eropa;Belanda;2
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Eropa;Inggris;2
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Eropa;Rusia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Amerika;Amerika Serikat;1
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Amerika;Kanada;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Amerika;Brasil;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Amerika;Meksiko;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Amerika;Amerika Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Oseania;Australia;2
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Oseania;Selandia Baru;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Oseania;Papua Nugini;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Oseania;Oseania Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Afrika;Afrika Selatan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Batam;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Malaysia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Filipina;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Singapura;2
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Thailand;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Vietnam;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Hong Kong;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;India;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Jepang;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Korea Selatan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Taiwan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Tiongkok;1
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Timor Leste;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Arab Saudi;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Kuwait;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Mesir;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Yaman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Asia Lainnya;68
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Prancis;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Jerman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Belanda;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Inggris;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Rusia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Amerika Serikat;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Kanada;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Brasil;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Meksiko;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Amerika Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Australia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Selandia Baru;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Papua Nugini;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Oseania Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Afrika;Afrika Selatan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Uban;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Malaysia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Filipina;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Singapura;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Thailand;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Vietnam;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Hong Kong;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;India;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Jepang;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Korea Selatan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Taiwan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Tiongkok;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Timor Leste;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Arab Saudi;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Kuwait;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Mesir;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Yaman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Asia Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Prancis;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Jerman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Belanda;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Inggris;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Rusia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Amerika Serikat;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Kanada;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Brasil;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Meksiko;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Amerika Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Australia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Selandia Baru;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Papua Nugini;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Oseania Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Afrika;Afrika Selatan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Afrika;Afrika Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Malaysia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Filipina;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Singapura;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Thailand;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Vietnam;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Hong Kong;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;India;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Jepang;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Korea Selatan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Taiwan;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Tiongkok;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Timor Leste;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Arab Saudi;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Kuwait;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Mesir;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Uni Emirat Arab;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Yaman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Asia Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Prancis;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Jerman;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Belanda;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Inggris;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Rusia;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Eropa Lainnya;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Amerika Serikat;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Kanada;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Brasil;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Meksiko;0
31/12/2020;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Amerika Lainnya;0
